ID,min1,min2,tform,sepform,eccform,k1form,m1form,k2form,m2form,tmerg,k1,m1,k2,m2,sep,ecc,label
9274,91.2097,77.0827,4.3311,0.60368E+02,0.58345E+00,14,34.6383,14,35.5928,5648.1499,14,70.2311,15,37.5062,0.00000E+00,0.00000E+00,COELESCE
9539,46.2414,32.4898,7.4198,0.27897E+02,0.14675E-01,14,16.8794,14,17.1922,9639.9805,14,34.0716,15,17.6937,0.00000E+00,0.00000E+00,COELESCE
9714,76.2093,32.2698,6.9538,0.29347E+02,0.10499E-01,14,25.7614,14,21.8605,4433.4209,15,26.1778,14,47.6219,0.00000E+00,0.00000E+00,COELESCE
9930,72.4885,60.1587,5.3395,0.42268E+02,0.14563E-01,14,29.4889,14,32.7845,8371.8984,14,62.2734,15,33.6913,0.00000E+00,0.00000E+00,COELESCE
10225,51.7170,48.9994,5.0547,0.48144E+02,0.61075E+00,14,21.5726,14,20.2213,8985.8613,15,22.0315,14,41.7940,0.00000E+00,0.00000E+00,COELESCE
10372,42.9476,32.2224,7.5393,0.26975E+02,0.15504E-01,14,15.5054,14,16.7445,9943.3477,14,32.2499,15,17.2466,0.00000E+00,0.00000E+00,COELESCE
10922,37.0785,34.4715,6.3985,0.31555E+03,0.97235E+00,14,17.2700,14,12.6302,12753.2490,15,37.0009,14,29.9002,0.00000E+00,0.00000E+00,COELESCE
13447,83.6567,38.4224,6.4285,0.32172E+02,0.90556E-02,14,29.4748,14,25.7396,4103.8779,15,29.8878,14,55.2144,0.00000E+00,0.00000E+00,COELESCE
13749,19.1579,11.9709,21.2168,0.11222E+02,0.53679E+00,14,6.4717,13,1.4303,10209.1270,14,7.9019,15,4.2915,0.00000E+00,0.00000E+00,COELESCE
15127,68.9013,27.2660,7.4933,0.11901E+02,0.13471E-01,14,17.3615,14,19.7559,260.0927,14,37.1173,15,20.2559,0.00000E+00,0.00000E+00,COELESCE
15505,67.4526,38.3501,6.5408,0.37172E+02,0.10219E-01,14,25.9517,14,22.9756,10284.6270,15,26.4118,14,48.9273,0.00000E+00,0.00000E+00,COELESCE
15778,75.4141,27.5241,7.3763,0.19905E+02,0.11990E-01,14,21.6415,14,20.0591,1396.8287,15,22.0605,14,41.7006,0.00000E+00,0.00000E+00,COELESCE
16629,103.0827,80.1327,4.8183,0.56518E+02,0.56859E-01,14,39.1298,14,40.2172,12628.8535,14,79.3471,15,44.7288,0.00000E+00,0.00000E+00,COELESCE
17189,60.9804,38.2084,6.6082,0.36113E+02,0.10985E-01,14,23.6468,14,21.8683,11327.6943,15,24.1214,14,45.5150,0.00000E+00,0.00000E+00,COELESCE
17287,46.2029,29.7443,7.7838,0.29559E+02,0.15291E-01,14,16.8033,14,15.8949,13636.1162,15,17.2895,14,32.6982,0.00000E+00,0.00000E+00,COELESCE
17510,120.8949,74.3766,4.9706,0.53275E+02,0.52123E-01,14,42.4632,14,39.8998,9014.7959,15,48.4937,14,82.3629,0.00000E+00,0.00000E+00,COELESCE
17544,61.6970,39.2289,6.5340,0.20583E+02,0.11264E-01,14,21.2070,14,23.1834,1324.1886,14,44.3904,15,23.6834,0.00000E+00,0.00000E+00,COELESCE
17772,100.7552,64.7342,4.8384,0.65813E+02,0.57592E+00,14,36.2307,14,34.3202,8149.9810,15,99.7980,14,70.5509,0.00000E+00,0.00000E+00,COELESCE
18172,65.4564,38.7319,6.5371,0.22642E+02,0.10854E-01,14,22.5163,14,23.5476,1731.1105,14,46.0639,15,24.0476,0.00000E+00,0.00000E+00,COELESCE
18605,114.6624,73.2288,4.9900,0.55177E+02,0.48621E-01,14,41.4671,14,39.3485,10937.3555,15,46.6959,14,80.8157,0.00000E+00,0.00000E+00,COELESCE
19440,56.5034,20.7267,8.7655,0.16702E+02,0.20831E-01,14,15.4365,14,14.0573,1955.4093,15,15.9022,14,29.4938,0.00000E+00,0.00000E+00,COELESCE
19585,50.6249,30.7821,7.5332,0.23078E+02,0.14420E-01,14,17.5374,14,17.1370,4363.5190,15,18.0215,14,34.6744,0.00000E+00,0.00000E+00,COELESCE
19946,20.4493,12.6851,19.5006,0.64584E+01,0.22912E+00,14,8.7355,13,1.5207,1704.2018,15,20.4281,14,10.2563,0.00000E+00,0.00000E+00,COELESCE
20077,56.4108,21.5226,8.6806,0.22751E+02,0.11743E-01,14,17.1503,14,14.0078,5709.2339,15,17.6099,14,31.1581,0.00000E+00,0.00000E+00,COELESCE
20218,21.3626,12.0170,21.1046,0.99438E+01,0.29550E+00,14,9.8451,13,1.4359,7011.6299,15,21.3384,14,11.2810,0.00000E+00,0.00000E+00,COELESCE
20711,106.9281,64.4516,5.2146,0.55442E+02,0.32039E-01,14,39.9127,14,36.7462,13082.4785,15,44.0739,14,76.6589,0.00000E+00,0.00000E+00,COELESCE
21235,100.3322,75.0767,4.2645,0.13109E+03,0.82570E+00,14,38.5242,14,34.1664,9504.5352,15,99.3939,14,72.6906,0.00000E+00,0.00000E+00,COELESCE
21422,120.7551,109.7746,3.6943,0.15569E+02,0.43045E-01,14,42.9364,14,40.6856,67.8747,15,49.3886,14,83.6220,0.00000E+00,0.00000E+00,COELESCE
21799,62.0950,61.8030,4.4906,0.85439E+01,0.13475E-01,14,25.3861,14,25.2064,30.8820,15,25.8839,14,50.5925,0.00000E+00,0.00000E+00,COELESCE
22611,43.8912,29.0170,7.9612,0.26002E+02,0.16154E-01,14,15.6705,14,15.2822,9701.6768,15,16.1594,14,30.9527,0.00000E+00,0.00000E+00,COELESCE
22904,52.9906,36.7673,6.8348,0.26299E+02,0.12572E-01,14,19.6054,14,20.1668,4867.3735,14,39.7721,15,20.6668,0.00000E+00,0.00000E+00,COELESCE
23756,79.4158,31.3218,7.0104,0.35990E+02,0.10098E-01,14,28.1850,14,21.3288,8891.7227,15,28.5859,14,49.5138,0.00000E+00,0.00000E+00,COELESCE
23933,28.6802,11.1258,16.4818,0.11930E+02,0.16097E+00,14,8.9064,13,2.7823,10032.4219,15,28.6347,14,11.6887,0.00000E+00,0.00000E+00,COELESCE
24977,64.9129,43.0997,6.2232,0.26344E+02,0.10163E-01,14,24.0700,14,25.1288,2601.8030,14,49.1988,15,25.6288,0.00000E+00,0.00000E+00,COELESCE
25176,78.1507,28.0110,7.3100,0.26358E+02,0.11297E-01,14,24.4434,14,19.8154,3618.3611,15,24.8472,14,44.2588,0.00000E+00,0.00000E+00,COELESCE
26933,71.9598,33.9413,6.8640,0.37348E+02,0.10357E-01,14,26.7257,14,21.5526,10977.8613,15,27.1594,14,48.2783,0.00000E+00,0.00000E+00,COELESCE
27073,18.7291,15.1509,15.2428,0.86529E+01,0.42564E+00,14,5.7773,13,1.8240,5474.1460,15,18.7130,14,7.6013,0.00000E+00,0.00000E+00,COELESCE
27085,78.9184,71.6782,4.2234,0.10813E+02,0.15575E-01,14,33.6536,14,29.9071,38.4953,15,34.8063,14,63.5608,0.00000E+00,0.00000E+00,COELESCE
27540,26.9234,24.9722,8.5130,0.28303E+02,0.66440E+00,14,12.8082,14,5.2969,10671.9658,15,26.8838,14,18.1051,0.00000E+00,0.00000E+00,COELESCE
27728,55.8402,34.8718,6.9820,0.22868E+02,0.12674E-01,14,19.5298,14,19.9210,2864.2092,14,39.4508,15,20.4210,0.00000E+00,0.00000E+00,COELESCE
27917,78.8758,41.1575,6.2754,0.33339E+02,0.90700E-02,14,28.9578,14,26.1687,4734.5986,15,29.3869,14,55.1265,0.00000E+00,0.00000E+00,COELESCE
28273,56.0536,42.1147,6.3472,0.28417E+02,0.11183E-01,14,21.4999,14,23.2108,4679.4194,14,44.7107,15,23.7108,0.00000E+00,0.00000E+00,COELESCE
28463,92.8481,56.6336,5.4778,0.42425E+02,0.16768E-01,14,35.7701,14,33.5112,6204.1250,15,37.6533,14,69.2813,0.00000E+00,0.00000E+00,COELESCE
28570,25.7876,10.7073,25.0772,0.53475E+01,0.12288E+00,14,16.5028,13,1.2355,368.4617,15,25.7514,14,17.7383,0.00000E+00,0.00000E+00,COELESCE
28814,39.3896,24.8550,8.8788,0.22321E+02,0.36203E-01,14,12.9851,14,11.3662,10794.6670,15,14.1489,14,24.3514,0.00000E+00,0.00000E+00,COELESCE
28856,60.8096,54.1977,5.6028,0.33863E+02,0.93463E-02,14,24.3086,14,29.1887,5528.0996,14,53.4974,15,29.6887,0.00000E+00,0.00000E+00,COELESCE
30033,64.2376,24.1418,8.0535,0.29734E+02,0.13442E-01,14,21.1904,14,16.0066,9747.8408,15,21.6237,14,37.1971,0.00000E+00,0.00000E+00,COELESCE
30359,64.7118,51.9757,5.7002,0.33814E+02,0.91618E-02,14,25.9127,14,28.6619,5154.6240,14,54.5745,15,29.1619,0.00000E+00,0.00000E+00,COELESCE
31332,82.1977,56.6788,5.4727,0.42603E+02,0.12512E-01,14,32.9394,14,32.5212,7441.8984,15,33.8250,14,65.4607,0.00000E+00,0.00000E+00,COELESCE
32268,63.8079,33.4739,7.0014,0.25722E+02,0.11778E-01,14,21.8865,14,20.5666,3680.2720,15,22.3442,14,42.4532,0.00000E+00,0.00000E+00,COELESCE
32312,75.1357,36.7836,6.6023,0.33838E+02,0.97936E-02,14,27.3845,14,23.6692,6303.9839,15,27.8129,14,51.0537,0.00000E+00,0.00000E+00,COELESCE
32987,95.3288,38.9182,6.3409,0.36965E+02,0.82375E-02,14,33.7732,14,26.9248,5402.3765,15,34.8564,14,60.6980,0.00000E+00,0.00000E+00,COELESCE
33469,55.9178,42.4457,6.3215,0.32013E+02,0.11120E-01,14,21.6535,14,23.3100,7335.3442,14,44.9636,15,23.8100,0.00000E+00,0.00000E+00,COELESCE
33666,28.7047,21.4191,10.7441,0.25454E+02,0.58591E+00,14,11.1944,14,7.5600,9450.5869,15,28.6591,14,18.7544,0.00000E+00,0.00000E+00,COELESCE
34298,84.7399,33.2202,6.8020,0.37918E+02,0.93757E-02,14,30.4956,14,22.8337,8784.5283,15,30.8872,14,53.3293,0.00000E+00,0.00000E+00,COELESCE
35662,76.8593,42.5573,6.1992,0.29561E+02,0.91936E-02,14,27.7387,14,26.6470,3053.6245,15,28.1711,14,54.3857,0.00000E+00,0.00000E+00,COELESCE
37724,60.4291,39.5580,6.5067,0.31107E+02,0.10963E-01,14,23.0197,14,22.5872,6282.4609,15,23.4921,14,45.6069,0.00000E+00,0.00000E+00,COELESCE
38088,101.1795,53.2308,5.6134,0.41158E+02,0.15322E-01,14,37.3553,14,33.2907,5215.6265,15,39.9681,14,70.6460,0.00000E+00,0.00000E+00,COELESCE
38421,57.5111,25.3841,8.0580,0.23392E+02,0.14630E-01,14,18.2350,14,15.9406,4823.6841,15,18.6993,14,34.1756,0.00000E+00,0.00000E+00,COELESCE
38744,52.0227,27.5744,7.9029,0.13724E+02,0.15828E-01,14,15.1364,14,16.4527,731.3250,14,31.5891,15,16.9552,0.00000E+00,0.00000E+00,COELESCE
39016,36.1249,33.6321,6.5240,0.71636E+02,0.83659E+00,14,20.5688,14,11.8213,8510.9248,15,36.0485,14,32.3901,0.00000E+00,0.00000E+00,COELESCE
39052,89.6926,89.1610,4.2083,0.21484E+02,0.25311E+00,14,37.7230,14,36.4138,268.4701,15,40.5645,14,74.1368,0.00000E+00,0.00000E+00,COELESCE
39285,91.6740,69.8611,5.0456,0.49811E+02,0.36466E-01,14,36.1679,14,37.1764,9777.0322,14,73.3444,15,39.8510,0.00000E+00,0.00000E+00,COELESCE
39390,92.9074,70.1804,4.7379,0.64941E+02,0.50337E+00,14,33.1303,14,36.7258,11601.0176,14,69.8561,15,39.1717,0.00000E+00,0.00000E+00,COELESCE
39402,117.4133,73.8392,4.2478,0.13719E+03,0.80943E+00,14,44.3178,14,34.1574,11907.4385,15,115.2274,14,78.4753,0.00000E+00,0.00000E+00,COELESCE
40085,41.3526,28.4714,8.1362,0.26617E+02,0.16972E-01,14,14.6682,14,14.7929,12276.9688,14,29.4612,15,15.2973,0.00000E+00,0.00000E+00,COELESCE
40162,68.6697,23.2813,8.0066,0.22256E+02,0.13639E-01,14,20.0890,14,16.5697,3232.8967,15,20.5111,14,36.6587,0.00000E+00,0.00000E+00,COELESCE
40166,76.1167,31.2598,7.0449,0.30187E+02,0.10629E-01,14,25.7838,14,21.2590,5147.7285,15,26.1979,14,47.0427,0.00000E+00,0.00000E+00,COELESCE
40258,57.1574,43.2121,6.2562,0.30757E+02,0.10852E-01,14,22.1953,14,23.8806,5840.3315,14,46.0759,15,24.3806,0.00000E+00,0.00000E+00,COELESCE
40857,112.3082,64.4245,4.6290,0.55231E+02,0.43667E+00,14,41.7785,14,31.8706,7077.4731,15,110.6906,14,73.6491,0.00000E+00,0.00000E+00,COELESCE
41252,75.2107,33.9523,6.8278,0.34621E+02,0.10127E-01,14,27.1279,14,22.2438,7636.5522,15,27.5485,14,49.3717,0.00000E+00,0.00000E+00,COELESCE
41345,149.7847,106.7626,3.7188,0.33392E+02,0.36348E+00,14,33.7601,14,40.9235,1165.4969,14,74.6837,15,45.9477,0.00000E+00,0.00000E+00,COELESCE
41780,84.7696,78.6943,4.8180,0.51357E+02,0.50207E-01,14,34.1191,14,38.9322,11143.4922,14,73.0513,15,42.5998,0.00000E+00,0.00000E+00,COELESCE
42248,65.6475,38.0317,6.5925,0.17381E+02,0.11230E-01,14,20.8699,14,23.6553,673.2706,14,44.5252,15,24.1553,0.00000E+00,0.00000E+00,COELESCE
43426,54.5775,35.3842,6.9444,0.29152E+02,0.12501E-01,14,20.3052,14,19.6911,7162.5864,15,20.7853,14,39.9963,0.00000E+00,0.00000E+00,COELESCE
43726,50.4009,39.7889,6.5937,0.30870E+02,0.12395E-01,14,19.0376,14,21.3014,8758.5186,14,40.3390,15,21.8014,0.00000E+00,0.00000E+00,COELESCE
44151,104.3935,103.7272,3.7647,0.15456E+02,0.89258E-01,14,40.2542,14,40.0600,72.5188,15,44.7723,14,80.3142,0.00000E+00,0.00000E+00,COELESCE
44152,64.4011,41.0768,6.3648,0.27548E+02,0.10417E-01,14,23.8491,14,24.1471,3348.9861,14,47.9962,15,24.6471,0.00000E+00,0.00000E+00,COELESCE
46013,96.2553,90.5681,3.8936,0.10758E+02,0.27087E-01,14,37.8597,14,35.9467,25.2280,15,40.7972,14,73.8064,0.00000E+00,0.00000E+00,COELESCE
46325,104.3096,72.4609,4.9965,0.49868E+02,0.44558E-01,14,39.3557,14,38.6128,8192.5674,15,43.1172,14,77.9686,0.00000E+00,0.00000E+00,COELESCE
46417,55.8770,37.7693,6.7106,0.23228E+02,0.12083E-01,14,20.1261,14,21.2549,2643.5767,14,41.3811,15,21.7549,0.00000E+00,0.00000E+00,COELESCE
46712,61.7842,26.3685,7.7690,0.13346E+02,0.14566E-01,14,16.4812,14,17.8444,512.0242,14,34.3256,15,18.3450,0.00000E+00,0.00000E+00,COELESCE
46873,47.1735,44.0342,5.3871,0.49461E+02,0.58045E+00,14,30.5375,14,17.8961,8379.4883,15,47.0387,14,48.4337,0.00000E+00,0.00000E+00,COELESCE
47450,20.0310,10.7451,20.3769,0.72368E+01,0.57621E+00,14,3.5786,13,2.1091,2499.7610,14,5.6877,15,6.2907,0.00000E+00,0.00000E+00,COELESCE
48145,123.9296,94.7149,3.8669,0.15723E+02,0.13334E+00,14,45.1586,14,38.2658,67.6673,15,53.8345,14,83.4244,0.00000E+00,0.00000E+00,COELESCE
48183,55.3460,40.3518,6.5008,0.21347E+02,0.11765E-01,14,20.0494,14,22.4496,1746.0248,14,42.4991,15,22.9496,0.00000E+00,0.00000E+00,COELESCE
48871,136.3494,69.6914,5.0874,0.55246E+02,0.48658E-01,14,44.2113,14,39.5759,9912.0332,15,51.8999,14,83.7872,0.00000E+00,0.00000E+00,COELESCE
49130,56.1533,46.3260,6.0555,0.32728E+02,0.10616E-01,14,21.8758,14,25.2218,7006.6851,14,47.0975,15,25.7218,0.00000E+00,0.00000E+00,COELESCE
49324,86.9306,60.7070,5.3236,0.44426E+02,0.20502E-01,14,34.5163,14,34.1671,7606.4082,15,35.9808,14,68.6834,0.00000E+00,0.00000E+00,COELESCE
49594,20.5547,18.0385,13.2184,0.51196E+01,0.47994E+00,14,6.2673,14,3.4004,224.2117,15,20.5331,14,9.6678,0.00000E+00,0.00000E+00,COELESCE
49733,51.0404,26.1981,8.1279,0.13776E+02,0.16464E-01,14,14.6941,14,15.6748,833.2929,14,30.3690,15,16.1783,0.00000E+00,0.00000E+00,COELESCE
50244,117.2392,62.4652,5.2840,0.51717E+02,0.32522E-01,14,41.7192,14,36.9501,9261.9043,15,47.1774,14,78.6693,0.00000E+00,0.00000E+00,COELESCE
50385,87.7491,39.8568,6.3133,0.43609E+02,0.83744E-02,14,33.3293,14,26.3766,10815.6074,15,34.2992,14,59.7059,0.00000E+00,0.00000E+00,COELESCE
50885,52.7377,38.2906,6.7078,0.18560E+02,0.12616E-01,14,18.5100,14,21.1224,1233.4969,14,39.6324,15,21.6224,0.00000E+00,0.00000E+00,COELESCE
51611,85.7732,82.5092,4.2741,0.22092E+02,0.40782E+00,14,36.4063,14,34.1509,231.6051,15,38.6051,14,70.5572,0.00000E+00,0.00000E+00,COELESCE
52528,72.3518,32.2243,7.0074,0.31435E+02,0.10777E-01,14,25.2992,14,21.0941,6276.3828,15,25.7262,14,46.3933,0.00000E+00,0.00000E+00,COELESCE
52888,90.2810,80.6089,4.7859,0.52553E+02,0.54839E-01,14,35.8302,14,39.6722,11030.4863,14,75.5024,15,43.8127,0.00000E+00,0.00000E+00,COELESCE
53042,140.7457,59.2518,5.3872,0.41423E+02,0.34900E-01,14,44.3466,14,37.5229,3458.9043,15,52.1049,14,81.8695,0.00000E+00,0.00000E+00,COELESCE
53142,73.8059,29.7201,7.2012,0.22582E+02,0.11533E-01,14,22.6119,14,20.7424,2057.0989,15,23.0380,14,43.3543,0.00000E+00,0.00000E+00,COELESCE
53344,52.0931,27.1302,7.9902,0.30361E+02,0.14716E-01,14,18.4333,14,15.5430,13618.3467,15,18.9155,14,33.9764,0.00000E+00,0.00000E+00,COELESCE
53688,66.5504,29.1785,7.3671,0.17913E+02,0.12798E-01,14,19.4495,14,19.6185,1113.8345,14,39.0680,15,20.1185,0.00000E+00,0.00000E+00,COELESCE
54009,45.5861,35.6338,7.0713,0.22418E+02,0.14216E-01,14,16.5732,14,18.5978,3741.8596,14,35.1709,15,19.0978,0.00000E+00,0.00000E+00,COELESCE
54051,110.0476,91.4629,3.8915,0.25186E+02,0.29840E+00,14,43.5178,14,36.9151,361.1548,15,50.6605,14,80.4329,0.00000E+00,0.00000E+00,COELESCE
54218,147.8073,68.5389,5.1180,0.45142E+02,0.50489E-01,14,44.9399,14,39.8846,4338.7974,15,53.3615,14,84.8245,0.00000E+00,0.00000E+00,COELESCE
55190,64.3190,38.9876,6.5217,0.28471E+02,0.10694E-01,14,23.6617,14,23.0914,4126.9858,15,24.1239,14,46.7531,0.00000E+00,0.00000E+00,COELESCE
56506,59.7893,50.3082,5.8020,0.38895E+02,0.97711E-02,14,23.7941,14,27.3771,10776.7588,14,51.1712,15,27.8771,0.00000E+00,0.00000E+00,COELESCE
56601,110.5647,51.2309,5.6854,0.46585E+02,0.14854E-01,14,39.8761,14,33.3037,7668.8013,15,43.9603,14,73.1798,0.00000E+00,0.00000E+00,COELESCE
58070,78.9959,54.8149,5.2174,0.55481E+02,0.40838E+00,14,37.3178,14,28.0324,11313.8584,15,78.5341,14,65.3503,0.00000E+00,0.00000E+00,COELESCE
58416,29.7359,12.2219,17.7286,0.52099E+02,0.97827E+00,14,8.5155,13,1.6920,278.5697,15,11.8600,14,10.2075,0.00000E+00,0.00000E+00,COELESCE
58627,81.7105,31.9227,6.9166,0.26084E+02,0.10291E-01,14,25.9893,14,22.5949,2608.7737,15,26.3924,14,48.5842,0.00000E+00,0.00000E+00,COELESCE
58727,114.2718,40.1097,6.2072,0.46766E+02,0.72460E-02,14,40.1515,14,28.8522,9426.4121,15,44.3334,14,69.0037,0.00000E+00,0.00000E+00,COELESCE
59637,81.5028,66.9357,4.7669,0.64867E+02,0.59814E+00,14,32.1091,14,33.6139,8287.2109,14,65.7231,15,34.8132,0.00000E+00,0.00000E+00,COELESCE
60180,74.2723,25.0782,7.7059,0.31159E+02,0.12054E-01,14,24.2285,14,17.2524,8583.4658,15,24.6239,14,41.4809,0.00000E+00,0.00000E+00,COELESCE
60280,42.1692,32.0701,7.5817,0.26294E+02,0.15745E-01,14,15.1771,14,16.5783,9419.9092,14,31.7554,15,17.0806,0.00000E+00,0.00000E+00,COELESCE
60351,81.6050,80.8721,4.0440,0.10950E+02,0.14571E-01,14,33.7225,14,33.4126,34.5142,15,34.9511,14,67.1350,0.00000E+00,0.00000E+00,COELESCE
61006,49.4381,30.8150,7.5582,0.19357E+02,0.14853E-01,14,16.5737,14,17.0885,2368.0151,14,33.6621,15,17.5901,0.00000E+00,0.00000E+00,COELESCE
61205,45.5507,41.9753,5.5551,0.68940E+02,0.83551E+00,14,21.1299,14,16.9431,4442.3438,15,45.4273,14,38.0730,0.00000E+00,0.00000E+00,COELESCE
61431,63.0185,51.7900,5.7127,0.38874E+02,0.93188E-02,14,25.2813,14,28.3738,9347.2715,14,53.6551,15,28.8738,0.00000E+00,0.00000E+00,COELESCE
61948,100.3285,59.8910,4.8564,0.48667E+02,0.38917E+00,14,37.1787,14,30.0635,6593.1919,15,99.3903,14,67.2422,0.00000E+00,0.00000E+00,COELESCE
62006,24.7351,10.3892,18.5630,0.60544E+01,0.81763E-01,14,6.0162,13,2.3038,1841.9010,15,24.7021,14,8.3200,0.00000E+00,0.00000E+00,COELESCE
62376,46.2433,30.3443,7.6997,0.27830E+02,0.15191E-01,14,16.7445,14,16.1687,10569.1797,15,17.2319,14,32.9132,0.00000E+00,0.00000E+00,COELESCE
62985,72.2466,53.1856,5.6274,0.40543E+02,0.84237E-02,14,29.2601,14,30.0962,8171.4238,14,59.3563,15,30.5962,0.00000E+00,0.00000E+00,COELESCE
63266,40.7756,27.9426,8.2456,0.19318E+02,0.17663E-01,14,13.9170,14,14.3901,3943.4341,14,28.3071,15,14.8949,0.00000E+00,0.00000E+00,COELESCE
63486,120.8886,48.8934,5.5465,0.70849E+02,0.53496E+00,14,42.5396,14,29.8256,12969.3799,15,118.1896,14,72.3652,0.00000E+00,0.00000E+00,COELESCE
64518,52.1884,49.2306,5.0413,0.51831E+02,0.72193E+00,14,21.7374,14,20.3323,4832.1909,15,22.1949,14,42.0697,0.00000E+00,0.00000E+00,COELESCE
65820,90.7597,77.5212,4.2343,0.30537E+02,0.65642E+00,14,38.0311,14,32.0057,233.7378,15,41.0994,14,70.0368,0.00000E+00,0.00000E+00,COELESCE
66034,45.7671,32.2389,7.4664,0.21306E+02,0.15049E-01,14,16.1828,14,17.0409,3613.3901,14,33.2237,15,17.5426,0.00000E+00,0.00000E+00,COELESCE
66048,113.9344,93.1946,3.8651,0.16130E+02,0.67335E-01,14,42.5814,14,37.0092,89.0078,15,48.7515,14,79.5906,0.00000E+00,0.00000E+00,COELESCE
66892,55.0539,24.3675,8.2884,0.23742E+02,0.15331E-01,14,17.5510,14,15.0625,5873.1230,15,18.0203,14,32.6134,0.00000E+00,0.00000E+00,COELESCE
67535,70.3694,36.0639,6.6991,0.26215E+02,0.10617E-01,14,24.1648,14,22.9281,2909.9924,15,24.6024,14,47.0929,0.00000E+00,0.00000E+00,COELESCE
67554,45.9634,34.0531,7.2433,0.19693E+02,0.14605E-01,14,16.2960,14,17.9392,2416.0498,14,34.2352,15,18.4396,0.00000E+00,0.00000E+00,COELESCE
68007,145.8493,55.6302,5.3194,0.82430E+01,0.12011E-01,14,23.2625,14,32.0392,23.2705,14,55.3017,15,32.7034,0.00000E+00,0.00000E+00,COELESCE
68112,58.8403,39.4792,6.5425,0.19219E+02,0.11608E-01,14,20.2536,14,22.8213,1104.4819,14,43.0749,15,23.3213,0.00000E+00,0.00000E+00,COELESCE
68283,80.8996,37.7041,6.4941,0.39595E+02,0.90649E-02,14,30.4443,14,24.7133,9332.0059,15,30.8630,14,55.1576,0.00000E+00,0.00000E+00,COELESCE
68600,30.4884,22.0099,10.4227,0.23465E+02,0.50375E+00,14,10.5408,14,9.5126,8424.5498,15,30.4369,14,20.0534,0.00000E+00,0.00000E+00,COELESCE
