ID,min1,min2,tform,sepform,eccform,k1form,m1form,k2form,m2form,tmerg,k1,m1,k2,m2,sep,ecc,label
37153,86.2096,48.7699,5.5979,0.28885E+02,0.47633E+00,14,38.0399,14,28.2142,637.3970,15,39.3182,14,66.2541,0.00000E+00,0.00000E+00,COELESCE
37183,34.8985,34.0680,6.5608,0.16311E+02,0.39599E+00,14,27.4597,14,12.4607,459.7246,15,34.3450,14,39.9204,0.00000E+00,0.00000E+00,COELESCE
37840,55.8862,40.4645,6.5382,0.32378E+02,0.13591E-01,14,18.4849,14,18.8930,13146.5225,14,37.3779,15,19.3930,0.00000E+00,0.00000E+00,COELESCE
38201,79.2655,63.4078,4.6485,0.16288E+02,0.23285E+00,14,35.1964,14,30.1190,138.1550,15,75.6237,14,65.3154,0.00000E+00,0.00000E+00,COELESCE
38252,45.5848,43.1740,5.9947,0.18362E+02,0.36081E+00,14,23.8138,14,21.7761,475.3448,15,44.6009,14,45.5899,0.00000E+00,0.00000E+00,COELESCE
38896,36.6683,12.1690,14.2475,0.13915E+02,0.74126E+00,14,11.9353,14,3.7720,560.9364,15,13.6546,14,15.7073,0.00000E+00,0.00000E+00,COELESCE
39018,148.9272,147.5012,4.0100,0.63615E+01,0.45048E-01,14,44.0953,14,39.0584,5.8308,15,45.7200,14,83.1537,0.00000E+00,0.00000E+00,COELESCE
39385,63.7280,26.5360,7.8006,0.15365E+02,0.15981E-01,14,15.6330,14,15.6537,1173.7205,14,31.2867,15,16.1781,0.00000E+00,0.00000E+00,COELESCE
39546,115.0945,101.6130,4.4684,0.57404E+01,0.35263E-01,14,38.6113,14,37.1722,6.0624,15,38.3805,14,75.7836,0.00000E+00,0.00000E+00,COELESCE
39571,95.5751,58.4940,5.4473,0.31422E+02,0.82982E-02,14,29.9638,14,30.2905,2864.7917,14,60.2543,15,30.7905,0.00000E+00,0.00000E+00,COELESCE
39746,38.5619,35.3977,6.3869,0.16283E+02,0.36250E+00,14,28.0155,14,14.6402,396.4542,15,37.8684,14,42.6558,0.00000E+00,0.00000E+00,COELESCE
40085,120.0748,102.0346,4.4778,0.58313E+01,0.36063E-01,14,39.2052,14,37.3408,6.1251,15,39.0411,14,76.5460,0.00000E+00,0.00000E+00,COELESCE
40818,105.0108,62.5747,4.9132,0.17725E+02,0.19137E+00,14,38.2872,14,34.1769,151.0153,15,97.6228,14,72.4642,0.00000E+00,0.00000E+00,COELESCE
40864,104.2015,44.1754,6.0579,0.34828E+02,0.89335E-02,14,30.6788,14,25.2901,5410.5132,15,30.8589,14,55.9688,0.00000E+00,0.00000E+00,COELESCE
41231,75.4475,42.3019,6.2739,0.25827E+02,0.11184E-01,14,22.3571,14,22.3491,3201.4006,15,22.6835,14,44.7062,0.00000E+00,0.00000E+00,COELESCE
41392,36.7901,19.1581,10.9240,0.29757E+02,0.85415E+00,14,14.6022,14,7.3831,643.3686,15,14.8712,14,21.9852,0.00000E+00,0.00000E+00,COELESCE
41458,133.2291,122.4403,4.2914,0.59563E+01,0.42875E-01,14,40.7992,14,38.4868,5.9021,15,40.8739,14,79.2860,0.00000E+00,0.00000E+00,COELESCE
41868,94.9571,67.8891,4.8085,0.29376E+02,0.39614E+00,14,41.0638,14,36.6883,560.5916,15,44.0292,14,77.7520,0.00000E+00,0.00000E+00,COELESCE
41932,118.9468,107.7330,4.4131,0.57977E+01,0.38486E-01,14,39.2199,14,37.7143,5.9970,15,38.8978,14,76.9342,0.00000E+00,0.00000E+00,COELESCE
42046,61.1731,43.4074,6.2835,0.23599E+02,0.12390E-01,14,19.4912,14,20.8650,3037.1011,14,40.3562,15,21.3650,0.00000E+00,0.00000E+00,COELESCE
42051,88.5463,39.3062,6.3932,0.32771E+02,0.10350E-01,14,25.9259,14,22.3841,6540.1450,15,26.2031,14,48.3100,0.00000E+00,0.00000E+00,COELESCE
42060,70.1175,28.4875,7.4837,0.30859E+02,0.13655E-01,14,20.1789,14,16.4364,11694.4004,15,20.5601,14,36.6153,0.00000E+00,0.00000E+00,COELESCE
43302,148.3955,146.9596,4.1597,0.60380E+01,0.46073E-01,14,41.8732,14,39.0287,5.7598,15,42.3001,14,80.9019,0.00000E+00,0.00000E+00,COELESCE
43713,102.9188,58.1284,5.4415,0.43156E+02,0.78941E-02,14,32.9686,14,30.3701,8633.9834,15,33.5398,14,63.3387,0.00000E+00,0.00000E+00,COELESCE
43763,45.3663,26.4798,8.4157,0.24007E+02,0.79586E-01,14,13.6239,14,10.8602,13982.0986,15,14.4352,14,24.4841,0.00000E+00,0.00000E+00,COELESCE
44172,49.8459,25.8646,8.3416,0.22300E+02,0.40508E-01,14,14.4593,14,11.8687,8594.1875,15,14.9383,14,26.3281,0.00000E+00,0.00000E+00,COELESCE
44250,44.1225,28.0478,8.0952,0.14539E+02,0.32226E+00,14,17.3700,14,15.3586,563.5128,15,17.1851,14,32.7286,0.00000E+00,0.00000E+00,COELESCE
44652,43.1701,39.0702,6.5372,0.15377E+02,0.28071E+00,14,17.5102,14,20.7408,488.4594,14,38.2511,15,21.2408,0.00000E+00,0.00000E+00,COELESCE
45957,107.2689,62.3243,5.2927,0.47739E+02,0.93638E-02,14,34.1940,14,31.8931,11297.7705,15,35.2076,14,66.0871,0.00000E+00,0.00000E+00,COELESCE
46081,128.4092,92.3534,3.9070,0.12143E+02,0.13282E+00,14,35.0816,14,34.0039,43.6164,15,58.2223,14,69.0855,0.00000E+00,0.00000E+00,COELESCE
46241,27.1816,24.8984,8.6922,0.25536E+02,0.81499E+00,14,16.0174,14,5.4126,898.3248,15,26.8513,14,21.4300,0.00000E+00,0.00000E+00,COELESCE
46766,130.9007,53.8921,5.3341,0.24774E+02,0.37577E+00,14,43.6709,14,32.1582,335.1798,15,48.7957,14,75.8291,0.00000E+00,0.00000E+00,COELESCE
